PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"27239502","Retinal blood flow in mild cognitive impairment and Alzheimer's disease","Feke GT, Hyman BT, Stern RA, Pasquale LR.","Alzheimers Dement (Amst). 2015 Apr 23;1(2):144-51. doi: 10.1016/j.dadm.2015.01.004. eCollection 2015 Jun.","Feke GT","Alzheimers Dement (Amst)","2015","2016/05/31","PMC4876882","","10.1016/j.dadm.2015.01.004"
"27239501","A systematic review and meta-analysis of retinal nerve fiber layer change in dementia, using optical coherence tomography","Thomson KL, Yeo JM, Waddell B, Cameron JR, Pal S.","Alzheimers Dement (Amst). 2015 Apr 23;1(2):136-43. doi: 10.1016/j.dadm.2015.03.001. eCollection 2015 Jun.","Thomson KL","Alzheimers Dement (Amst)","2015","2016/05/31","PMC4876885","","10.1016/j.dadm.2015.03.001"
"27158612","Elevated urine formaldehyde in elderly patients with primary open angle glaucoma","Cui Y, Su T, Zhang SD, Huang P, He YG, Liu Y, Zhang C, Ritch R, He RQ.","Int J Ophthalmol. 2016 Mar 18;9(3):411-6. doi: 10.18240/ijo.2016.03.15. eCollection 2016.","Cui Y","Int J Ophthalmol","2016","2016/05/10","PMC4844035","","10.18240/ijo.2016.03.15"
"27138997","Optical coherence tomography and neurodegeneration: are eyes the windows to the brain?","Gupta S, Zivadinov R, Ramanathan M, Weinstock-Guttman B.","Expert Rev Neurother. 2016 Jul;16(7):765-75. doi: 10.1080/14737175.2016.1180978. Epub 2016 May 9.","Gupta S","Expert Rev Neurother","2016","2016/05/04","","","10.1080/14737175.2016.1180978"
"27104962","Macular Thickness Measurements with Frequency Domain-OCT for Quantification of Retinal Neural Loss and its Correlation with Cognitive Impairment in Alzheimer's Disease","Cunha LP, Lopes LC, Costa-Cunha LV, Costa CF, Pires LA, Almeida AL, Monteiro ML.","PLoS One. 2016 Apr 22;11(4):e0153830. doi: 10.1371/journal.pone.0153830. eCollection 2016.","Cunha LP","PLoS One","2016","2016/04/23","PMC4841530","","10.1371/journal.pone.0153830"
"27047350","Whole Brain Imaging with Serial Two-Photon Tomography","Amato SP, Pan F, Schwartz J, Ragan TM.","Front Neuroanat. 2016 Mar 22;10:31. doi: 10.3389/fnana.2016.00031. eCollection 2016.","Amato SP","Front Neuroanat","2016","2016/04/06","PMC4802409","","10.3389/fnana.2016.00031"
"26895692","Ganglion cell layer measurements correlate with disease severity in patients with Alzheimer's disease","Garcia-Martin E, Bambo MP, Marques ML, Satue M, Otin S, Larrosa JM, Polo V, Pablo LE.","Acta Ophthalmol. 2016 Sep;94(6):e454-9. doi: 10.1111/aos.12977. Epub 2016 Feb 19.","Garcia-Martin E","Acta Ophthalmol","2016","2016/02/21","","","10.1111/aos.12977"
"26888864","Retinal Nerve Fiber Layer Thinning in Alzheimer's Disease: A Case-Control Study in Comparison to Normal Aging, Parkinson's Disease, and Non-Alzheimer's Dementia","Pillai JA, Bermel R, Bonner-Jackson A, Rae-Grant A, Fernandez H, Bena J, Jones SE, Ehlers JP, Leverenz JB.","Am J Alzheimers Dis Other Demen. 2016 Aug;31(5):430-6. doi: 10.1177/1533317515628053. Epub 2016 Feb 16.","Pillai JA","Am J Alzheimers Dis Other Demen","2016","2016/02/19","","","10.1177/1533317515628053"
"26874164","Visual function alterations in Alzheimer Disease: A case report","Pablo Piñero D, Monllor B, Moncho V, de Fez D.","Can J Ophthalmol. 2016 Feb;51(1):e16-8. doi: 10.1016/j.jcjo.2015.09.009.","Pablo Piñero D","Can J Ophthalmol","2016","2016/02/14","","","10.1016/j.jcjo.2015.09.009"
"26857246","Increased CSF tau level is correlated with decreased lamina cribrosa thickness","Lee EJ, Kim TW, Lee DS, Kim H, Park YH, Kim J, Lee JW, Kim S.","Alzheimers Res Ther. 2016 Feb 8;8:6. doi: 10.1186/s13195-015-0169-3.","Lee EJ","Alzheimers Res Ther","2016","2016/02/10","PMC4746900","","10.1186/s13195-015-0169-3"
"26738355","Neurodegeneration in ocular and central nervous systems: optical coherence tomography study in normal-tension glaucoma and Alzheimer disease","Eraslan M, Çerman E, Çekiç O, Balci S, Dericioğlu V, Sahin Ö, Süer D, Chabou B, Tuncer Elmaci EN.","Turk J Med Sci. 2015;45(5):1106-14. doi: 10.3906/sag-1406-145.","Eraslan M","Turk J Med Sci","2015","2016/01/08","","","10.3906/sag-1406-145"
"26738353","Evaluation of retinal nerve fiber layer thickness in Alzheimer disease using spectral-domain optical coherence tomography","Güneş A, Demirci S, Tök L, Tök Ö, Demirci S.","Turk J Med Sci. 2015;45(5):1094-7.","Güneş A","Turk J Med Sci","2015","2016/01/08","","",""
"26557684","Analysis of Retinal Peripapillary Segmentation in Early Alzheimer's Disease Patients","Salobrar-Garcia E, Hoyas I, Leal M, de Hoz R, Rojas B, Ramirez AI, Salazar JJ, Yubero R, Gil P, Triviño A, Ramirez JM.","Biomed Res Int. 2015;2015:636548. doi: 10.1155/2015/636548. Epub 2015 Oct 18.","Salobrar-Garcia E","Biomed Res Int","2015","2015/11/12","PMC4628738","","10.1155/2015/636548"
"26512481","Noninvasive, in vivo imaging of subcortical mouse brain regions with 1.7  μm optical coherence tomography","Chong SP, Merkle CW, Cooke DF, Zhang T, Radhakrishnan H, Krubitzer L, Srinivasan VJ.","Opt Lett. 2015 Nov 1;40(21):4911-4. doi: 10.1364/OL.40.004911.","Chong SP","Opt Lett","2015","2015/10/30","PMC4871109","NIHMS784882","10.1364/OL.40.004911"
"26505992","Melanopsin retinal ganglion cell loss in Alzheimer disease","La Morgia C, Ross-Cisneros FN, Koronyo Y, Hannibal J, Gallassi R, Cantalupo G, Sambati L, Pan BX, Tozer KR, Barboni P, Provini F, Avanzini P, Carbonelli M, Pelosi A, Chui H, Liguori R, Baruzzi A, Koronyo-Hamaoui M, Sadun AA, Carelli V.","Ann Neurol. 2016 Jan;79(1):90-109. doi: 10.1002/ana.24548. Epub 2015 Dec 18.","La Morgia C","Ann Neurol","2016","2015/10/28","PMC4737313","","10.1002/ana.24548"
"26484909","The Utilization of Retinal Nerve Fiber Layer Thickness to Predict Cognitive Deterioration","Shi Z, Zhu Y, Wang M, Wu Y, Cao J, Li C, Xie Z, Shen Y.","J Alzheimers Dis. 2016;49(2):399-405. doi: 10.3233/JAD-150438.","Shi Z","J Alzheimers Dis","2016","2015/10/21","","","10.3233/JAD-150438"
"26337943","How strong is the relationship between glaucoma, the retinal nerve fibre layer, and neurodegenerative diseases such as Alzheimer's disease and multiple sclerosis?","Jones-Odeh E, Hammond CJ.","Eye (Lond). 2015 Oct;29(10):1270-84. doi: 10.1038/eye.2015.158. Epub 2015 Sep 4.","Jones-Odeh E","Eye (Lond)","2015","2015/09/05","PMC4815693","","10.1038/eye.2015.158"
"26252902","Optical Coherence Tomography in Alzheimer's Disease: A Meta-Analysis","Coppola G, Di Renzo A, Ziccardi L, Martelli F, Fadda A, Manni G, Barboni P, Pierelli F, Sadun AA, Parisi V.","PLoS One. 2015 Aug 7;10(8):e0134750. doi: 10.1371/journal.pone.0134750. eCollection 2015.","Coppola G","PLoS One","2015","2015/08/08","PMC4529274","","10.1371/journal.pone.0134750"
"26248040","Memantine-associated corneal endothelial dysfunction","Feng MT, Price FW Jr, McKee Y, Price MO.","JAMA Ophthalmol. 2015 Oct;133(10):1218-20. doi: 10.1001/jamaophthalmol.2015.2476.","Feng MT","JAMA Ophthalmol","2015","2015/08/07","","","10.1001/jamaophthalmol.2015.2476"
"26243708","Micro-heterogeneity of flow in a mouse model of chronic cerebral hypoperfusion revealed by longitudinal Doppler optical coherence tomography and angiography","Srinivasan VJ, Yu E, Radhakrishnan H, Can A, Climov M, Leahy C, Ayata C, Eikermann-Haerter K.","J Cereb Blood Flow Metab. 2015 Oct;35(10):1552-60. doi: 10.1038/jcbfm.2015.175. Epub 2015 Aug 5.","Srinivasan VJ","J Cereb Blood Flow Metab","2015","2015/08/06","PMC4640323","","10.1038/jcbfm.2015.175"
"26167636","[Ganglion Cell Complex Map for Detecting Early Damage in High Tension and Normal Tension Glaucoma]","Vidinova CN, Gouguchkova PT, Vidinov KN.","Klin Monbl Augenheilkd. 2016 Jan;233(1):72-8. doi: 10.1055/s-0035-1545993. Epub 2015 Jul 13.","Vidinova CN","Klin Monbl Augenheilkd","2016","2015/07/14","","","10.1055/s-0035-1545993"
"25886372","Thinner changes of the retinal nerve fiber layer in patients with mild cognitive impairment and Alzheimer's disease","Liu D, Zhang L, Li Z, Zhang X, Wu Y, Yang H, Min B, Zhang X, Ma D, Lu Y.","BMC Neurol. 2015 Feb 21;15:14. doi: 10.1186/s12883-015-0268-6.","Liu D","BMC Neurol","2015","2015/04/18","PMC4342899","","10.1186/s12883-015-0268-6"
"25859135","OCT: New perspectives in neuro-ophthalmology","Rebolleda G, Diez-Alvarez L, Casado A, Sánchez-Sánchez C, de Dompablo E, González-López JJ, Muñoz-Negrete FJ.","Saudi J Ophthalmol. 2015 Jan-Mar;29(1):9-25. doi: 10.1016/j.sjopt.2014.09.016. Epub 2014 Oct 5.","Rebolleda G","Saudi J Ophthalmol","2015","2015/04/11","PMC4314576","","10.1016/j.sjopt.2014.09.016"
"25820230","Syndromic parkinsonism and dementia associated with OPA1 missense mutations","Carelli V, Musumeci O, Caporali L, Zanna C, La Morgia C, Del Dotto V, Porcelli AM, Rugolo M, Valentino ML, Iommarini L, Maresca A, Barboni P, Carbonelli M, Trombetta C, Valente EM, Patergnani S, Giorgi C, Pinton P, Rizzo G, Tonon C, Lodi R, Avoni P, Liguori R, Baruzzi A, Toscano A, Zeviani M.","Ann Neurol. 2015 Jul;78(1):21-38. doi: 10.1002/ana.24410. Epub 2015 Jun 10.","Carelli V","Ann Neurol","2015","2015/03/31","PMC5008165","","10.1002/ana.24410"
"25797847","Analysis of optic disk color changes in Alzheimer's disease: a potential new biomarker","Bambo MP, Garcia-Martin E, Gutierrez-Ruiz F, Pinilla J, Perez-Olivan S, Larrosa JM, Polo V, Pablo L.","Clin Neurol Neurosurg. 2015 May;132:68-73. doi: 10.1016/j.clineuro.2015.02.016. Epub 2015 Mar 9.","Bambo MP","Clin Neurol Neurosurg","2015","2015/03/24","","","10.1016/j.clineuro.2015.02.016"
"25788142","Ocular biomarkers of Alzheimer's disease","Heaton GR, Davis BM, Turner LA, Cordeiro MF.","Cent Nerv Syst Agents Med Chem. 2015;15(2):117-25. doi: 10.2174/1871524915666150319123015.","Heaton GR","Cent Nerv Syst Agents Med Chem","2015","2015/03/20","","","10.2174/1871524915666150319123015"
"25756286","Changes in retinal function and morphology are early clinical signs of disease in cattle with bovine spongiform encephalopathy","Greenlee MH, Smith JD, Platt EM, Juarez JR, Timms LL, Greenlee JJ.","PLoS One. 2015 Mar 10;10(3):e0119431. doi: 10.1371/journal.pone.0119431. eCollection 2015.","Greenlee MH","PLoS One","2015","2015/03/11","PMC4355414","","10.1371/journal.pone.0119431"
"25575807","The relationship between the degree of cognitive impairment and retinal nerve fiber layer thickness","Oktem EO, Derle E, Kibaroglu S, Oktem C, Akkoyun I, Can U.","Neurol Sci. 2015 Jul;36(7):1141-6. doi: 10.1007/s10072-014-2055-3. Epub 2015 Jan 10.","Oktem EO","Neurol Sci","2015","2015/01/11","","","10.1007/s10072-014-2055-3"
"25529560","Visual function and retinal nerve fibre layer degeneration in patients with Alzheimer disease: correlations with severity of dementia","Bambo MP, Garcia-Martin E, Otin S, Pinilla J, Larrosa JM, Polo V, Pablo LE.","Acta Ophthalmol. 2015 Sep;93(6):e507-8. doi: 10.1111/aos.12635. Epub 2014 Dec 21.","Bambo MP","Acta Ophthalmol","2015","2014/12/23","","","10.1111/aos.12635"
"25488510","Detection of retinal nerve fibre layer degeneration in patients with Alzheimer's disease using optical coherence tomography: searching new biomarkers","Tas A, Yolcu U, Ilhan A, Gundogan FC.","Acta Ophthalmol. 2015 Sep;93(6):e507. doi: 10.1111/aos.12614. Epub 2014 Dec 9.","Tas A","Acta Ophthalmol","2015","2014/12/10","","","10.1111/aos.12614"
"25459918","Abnormal retinal nerve fiber layer thickness and macula lutea in patients with mild cognitive impairment and Alzheimer's disease","Gao L, Liu Y, Li X, Bai Q, Liu P.","Arch Gerontol Geriatr. 2015 Jan-Feb;60(1):162-7. doi: 10.1016/j.archger.2014.10.011. Epub 2014 Oct 18.","Gao L","Arch Gerontol Geriatr","2015","2014/12/03","","","10.1016/j.archger.2014.10.011"
"25428254","Retinal ganglion cell analysis using high-definition optical coherence tomography in patients with mild cognitive impairment and Alzheimer's disease","Cheung CY, Ong YT, Hilal S, Ikram MK, Low S, Ong YL, Venketasubramanian N, Yap P, Seow D, Chen CL, Wong TY.","J Alzheimers Dis. 2015;45(1):45-56. doi: 10.3233/JAD-141659.","Cheung CY","J Alzheimers Dis","2015","2014/11/28","","","10.3233/JAD-141659"
"25361751","Retinal Toxicity Induced by a Novel β-secretase Inhibitor in the Sprague-Dawley Rat","Fielden MR, Werner J, Jamison JA, Coppi A, Hickman D, Dunn RT 2nd, Trueblood E, Zhou L, Afshari CA, Lightfoot-Dunn R.","Toxicol Pathol. 2015 Jun;43(4):581-92. doi: 10.1177/0192623314553804. Epub 2014 Oct 31.","Fielden MR","Toxicol Pathol","2015","2014/11/02","","","10.1177/0192623314553804"
"25133200","Optical imaging in an Alzheimer's mouse model reveals amyloid-β-dependent vascular impairment","Lin AJ, Liu G, Castello NA, Yeh JJ, Rahimian R, Lee G, Tsay V, Durkin AJ, Choi B, LaFerla FM, Chen Z, Green KN, Tromberg BJ.","Neurophotonics. 2014 Jul;1(1):011005. doi: 10.1117/1.NPh.1.1.011005.","Lin AJ","Neurophotonics","2014","2014/08/19","PMC4132842","NIHMS609479","10.1117/1.NPh.1.1.011005"
"25028070","[Quo vadis neuroimaging? The eye as window to the brain. Current options and future perspectives]","Hassenstein A.","Ophthalmologe. 2014;111(7):676-80. doi: 10.1007/s00347-014-3090-4.","Hassenstein A","Ophthalmologe","2014","2014/07/17","","","10.1007/s00347-014-3090-4"
"24995484","Evaluation of the chorioretinal thickness changes in Alzheimer's disease using spectral-domain optical coherence tomography","Bayhan HA, Aslan Bayhan S, Celikbilek A, Tanık N, Gürdal C.","Clin Exp Ophthalmol. 2015 Mar;43(2):145-51. doi: 10.1111/ceo.12386. Epub 2014 Aug 15.","Bayhan HA","Clin Exp Ophthalmol","2015","2014/07/05","","","10.1111/ceo.12386"
"24846203","Retinal alterations in mild cognitive impairment and Alzheimer's disease: an optical coherence tomography study","Ascaso FJ, Cruz N, Modrego PJ, Lopez-Anton R, Santabárbara J, Pascual LF, Lobo A, Cristóbal JA.","J Neurol. 2014 Aug;261(8):1522-30. doi: 10.1007/s00415-014-7374-z. Epub 2014 May 21.","Ascaso FJ","J Neurol","2014","2014/05/22","","","10.1007/s00415-014-7374-z"
"24785101","Phosphorylated α-synuclein-immunoreactive retinal neuronal elements in Parkinson's disease subjects","Beach TG, Carew J, Serrano G, Adler CH, Shill HA, Sue LI, Sabbagh MN, Akiyama H, Cuenca N; Arizona Parkinson's Disease Consortium.","Neurosci Lett. 2014 Jun 13;571:34-8. doi: 10.1016/j.neulet.2014.04.027. Epub 2014 Apr 28.","Beach TG","Neurosci Lett","2014","2014/05/03","PMC4591751","NIHMS725361","10.1016/j.neulet.2014.04.027"
"24736054","Potential new diagnostic tool for Alzheimer's disease using a linear discriminant function for Fourier domain optical coherence tomography","Larrosa JM, Garcia-Martin E, Bambo MP, Pinilla J, Polo V, Otin S, Satue M, Herrero R, Pablo LE.","Invest Ophthalmol Vis Sci. 2014 May 8;55(5):3043-51. doi: 10.1167/iovs.13-13629.","Larrosa JM","Invest Ophthalmol Vis Sci","2014","2014/04/17","","","10.1167/iovs.13-13629"
"27928289","Peripapillary Retinal Nerve Fibre Layer Thinning Secondary to Nutritional Folic Acid Deficiency","Ceylan E, Ekinci M, Aksu N, Kartal B, Tanyıldız B, Çinici E, Keleş S, Çağatay HH, Hüseyinoğlu N.","Neuroophthalmology. 2014 Apr 2;38(3):135-139. doi: 10.3109/01658107.2013.874455. eCollection 2014.","Ceylan E","Neuroophthalmology","2014","2016/12/09","PMC5122914","","10.3109/01658107.2013.874455"
"24656417","Macular thickness as a potential biomarker of mild Alzheimer's disease","Garcia-Martin ES, Rojas B, Ramirez AI, de Hoz R, Salazar JJ, Yubero R, Gil P, Triviño A, Ramirez JM.","Ophthalmology. 2014 May;121(5):1149-1151.e3. doi: 10.1016/j.ophtha.2013.12.023. Epub 2014 Mar 18.","Garcia-Martin ES","Ophthalmology","2014","2014/03/25","","","10.1016/j.ophtha.2013.12.023"
"24625377","Reliability and validity of Cirrus and Spectralis optical coherence tomography for detecting retinal atrophy in Alzheimer's disease","Polo V, Garcia-Martin E, Bambo MP, Pinilla J, Larrosa JM, Satue M, Otin S, Pablo LE.","Eye (Lond). 2014 Jun;28(6):680-90. doi: 10.1038/eye.2014.51. Epub 2014 Mar 14.","Polo V","Eye (Lond)","2014","2014/03/15","PMC4058616","","10.1038/eye.2014.51"
"24616709","Detection of Retinal Nerve Fiber Layer Defects in Alzheimer's Disease Using SD-OCT","Kromer R, Serbecic N, Hausner L, Froelich L, Aboul-Enein F, Beutelspacher SC.","Front Psychiatry. 2014 Feb 25;5:22. doi: 10.3389/fpsyt.2014.00022. eCollection 2014.","Kromer R","Front Psychiatry","2014","2014/03/12","PMC3934110","","10.3389/fpsyt.2014.00022"
"24592935","Detection of retinal nerve fiber layer degeneration in patients with Alzheimer's disease using optical coherence tomography: searching new biomarkers","Bambo MP, Garcia-Martin E, Pinilla J, Herrero R, Satue M, Otin S, Fuertes I, Marques ML, Pablo LE.","Acta Ophthalmol. 2014 Nov;92(7):e581-2. doi: 10.1111/aos.12374. Epub 2014 Mar 4.","Bambo MP","Acta Ophthalmol","2014","2014/03/06","","","10.1111/aos.12374"
"24577467","Choroidal thinning as a new finding in Alzheimer's disease: evidence from enhanced depth imaging spectral domain optical coherence tomography","Gharbiya M, Trebbastoni A, Parisi F, Manganiello S, Cruciani F, D'Antonio F, De Vico U, Imbriano L, Campanelli A, De Lena C.","J Alzheimers Dis. 2014;40(4):907-17. doi: 10.3233/JAD-132039.","Gharbiya M","J Alzheimers Dis","2014","2014/03/01","","","10.3233/JAD-132039"
"24484274","Retinal nerve fiber layer thickness is associated with episodic memory deficit in mild cognitive impairment patients","Shen Y, Liu L, Cheng Y, Feng W, Shi Z, Zhu Y, Wu W, Li C.","Curr Alzheimer Res. 2014 Mar;11(3):259-66. doi: 10.2174/1567205011666140131114418.","Shen Y","Curr Alzheimer Res","2014","2014/02/04","","","10.2174/1567205011666140131114418"
"24413621","Greater attenuation of retinal nerve fiber layer thickness in Alzheimer's disease patients","Shi Z, Wu Y, Wang M, Cao J, Feng W, Cheng Y, Li C, Shen Y.","J Alzheimers Dis. 2014;40(2):277-83. doi: 10.3233/JAD-131898.","Shi Z","J Alzheimers Dis","2014","2014/01/14","","","10.3233/JAD-131898"
"24379800","Comparison of visual evoked potentials and retinal nerve fiber layer thickness in Alzheimer's disease","Kromer R, Serbecic N, Hausner L, Froelich L, Beutelspacher SC.","Front Neurol. 2013 Dec 16;4:203. doi: 10.3389/fneur.2013.00203. eCollection 2013.","Kromer R","Front Neurol","2013","2014/01/01","PMC3864196","","10.3389/fneur.2013.00203"
"24100368","The contribution of optical coherence tomography in neurodegenerative diseases","Simao LM.","Curr Opin Ophthalmol. 2013 Nov;24(6):521-7. doi: 10.1097/ICU.0000000000000000.","Simao LM","Curr Opin Ophthalmol","2013","2013/10/09","","","10.1097/ICU.0000000000000000"
"24065883","The attenuation of retinal nerve fiber layer thickness and cognitive deterioration","Shen Y, Shi Z, Jia R, Zhu Y, Cheng Y, Feng W, Li C.","Front Cell Neurosci. 2013 Sep 19;7:142. doi: 10.3389/fncel.2013.00142. eCollection 2013.","Shen Y","Front Cell Neurosci","2013","2013/09/26","PMC3777215","","10.3389/fncel.2013.00142"
"23920375","Evaluation of retinal nerve fiber layer and ganglion cell layer thickness in Alzheimer's disease using spectral-domain optical coherence tomography","Marziani E, Pomati S, Ramolfo P, Cigada M, Giani A, Mariani C, Staurenghi G.","Invest Ophthalmol Vis Sci. 2013 Sep 5;54(9):5953-8. doi: 10.1167/iovs.13-12046.","Marziani E","Invest Ophthalmol Vis Sci","2013","2013/08/08","","","10.1167/iovs.13-12046"
"23646198","Ablation of C/EBP homologous protein does not protect T17M RHO mice from retinal degeneration","Nashine S, Bhootada Y, Lewin AS, Gorbatyuk M.","PLoS One. 2013 Apr 30;8(4):e63205. doi: 10.1371/journal.pone.0063205. Print 2013.","Nashine S","PLoS One","2013","2013/05/07","PMC3640035","","10.1371/journal.pone.0063205"
"23595367","Non-glaucomatous peripapillary retinal nerve fiber layer defect","Wei WB, Pan C, Zhou JQ.","Chin Med J (Engl). 2013;126(8):1403-7.","Wei WB","Chin Med J (Engl)","2013","2013/04/19","","",""
"23443359","Retinal vascular biomarkers for early detection and monitoring of Alzheimer's disease","Frost S, Kanagasingam Y, Sohrabi H, Vignarajan J, Bourgeat P, Salvado O, Villemagne V, Rowe CC, Macaulay SL, Szoeke C, Ellis KA, Ames D, Masters CL, Rainey-Smith S, Martins RN, AIBL Research Group.","Transl Psychiatry. 2013 Feb 26;3(2):e233. doi: 10.1038/tp.2012.150.","Frost S","Transl Psychiatry","2013","2013/02/28","PMC3591002","","10.1038/tp.2012.150"
"23271313","Retinal nerve fiber layer thinning in dementia associated with Parkinson's disease, dementia with Lewy bodies, and Alzheimer's disease","Moreno-Ramos T, Benito-León J, Villarejo A, Bermejo-Pareja F.","J Alzheimers Dis. 2013;34(3):659-64. doi: 10.3233/JAD-121975.","Moreno-Ramos T","J Alzheimers Dis","2013","2012/12/29","","","10.3233/JAD-121975"
"23176075","Retinal nerve fibre layer loss in hereditary spastic paraplegias is restricted to complex phenotypes","Wiethoff S, Zhour A, Schöls L, Fischer MD.","BMC Neurol. 2012 Nov 23;12:143. doi: 10.1186/1471-2377-12-143.","Wiethoff S","BMC Neurol","2012","2012/11/27","PMC3564819","","10.1186/1471-2377-12-143"
"23077040","Label-free imaging of cerebral β-amyloidosis with extended-focus optical coherence microscopy","Bolmont T, Bouwens A, Pache C, Dimitrov M, Berclaz C, Villiger M, Wegenast-Braun BM, Lasser T, Fraering PC.","J Neurosci. 2012 Oct 17;32(42):14548-56. doi: 10.1523/JNEUROSCI.0925-12.2012.","Bolmont T","J Neurosci","2012","2012/10/19","PMC6621450","","10.1523/JNEUROSCI.0925-12.2012"
"22960139","The optic nerve: a ""mito-window"" on mitochondrial neurodegeneration","Maresca A, la Morgia C, Caporali L, Valentino ML, Carelli V.","Mol Cell Neurosci. 2013 Jul;55(100):62-76. doi: 10.1016/j.mcn.2012.08.004. Epub 2012 Aug 15.","Maresca A","Mol Cell Neurosci","2013","2012/09/11","PMC3629569","","10.1016/j.mcn.2012.08.004"
"22918296","Retinal nerve fiber layer thickness in patients with Alzheimer disease","Kirbas S, Turkyilmaz K, Anlar O, Tufekci A, Durmus M.","J Neuroophthalmol. 2013 Mar;33(1):58-61. doi: 10.1097/WNO.0b013e318267fd5f.","Kirbas S","J Neuroophthalmol","2013","2012/08/25","","","10.1097/WNO.0b013e318267fd5f"
"22773997","Optical coherence tomography assessed retinal nerve fiber layer thickness in patients with Alzheimer's disease: a meta-analysis","He XF, Liu YT, Peng C, Zhang F, Zhuang S, Zhang JS.","Int J Ophthalmol. 2012;5(3):401-5. doi: 10.3980/j.issn.2222-3959.2012.03.30. Epub 2012 Jun 18.","He XF","Int J Ophthalmol","2012","2012/07/10","PMC3388417","","10.3980/j.issn.2222-3959.2012.03.30"
"22698074","Structural and functional impairment of the retina and optic nerve in Alzheimer's disease","Moschos MM, Markopoulos I, Chatziralli I, Rouvas A, Papageorgiou SG, Ladas I, Vassilopoulos D.","Curr Alzheimer Res. 2012 Sep;9(7):782-8. doi: 10.2174/156720512802455340.","Moschos MM","Curr Alzheimer Res","2012","2012/06/16","","","10.2174/156720512802455340"
"21870889","Targeting progressive neuroaxonal injury: lessons from multiple sclerosis","Bar-Or A, Rieckmann P, Traboulsee A, Yong VW.","CNS Drugs. 2011 Sep 1;25(9):783-99. doi: 10.2165/11587820-000000000-00000.","Bar-Or A","CNS Drugs","2011","2011/08/30","","","10.2165/11587820-000000000-00000"
"21524270","Changes in the expression of the Alzheimer’s disease-associated presenilin gene in drosophila heart leads to cardiac dysfunction","Li A, Zhou C, Moore J, Zhang P, Tsai TH, Lee HC, Romano DM, McKee ML, Schoenfeld DA, Serra MJ, Raygor K, Cantiello HF, Fujimoto JG, Tanzi RE.","Curr Alzheimer Res. 2011 May;8(3):313-22. doi: 10.2174/156720511795563746.","Li A","Curr Alzheimer Res","2011","2011/04/29","PMC3179576","NIHMS300444","10.2174/156720511795563746"
"21454010","Retinal thickness in patients with mild cognitive impairment and Alzheimer's disease","Kesler A, Vakhapova V, Korczyn AD, Naftaliev E, Neudorfer M.","Clin Neurol Neurosurg. 2011 Sep;113(7):523-6. doi: 10.1016/j.clineuro.2011.02.014. Epub 2011 Mar 31.","Kesler A","Clin Neurol Neurosurg","2011","2011/04/02","","","10.1016/j.clineuro.2011.02.014"
"21307679","Neuro-ophthalmic disease and optical coherence tomography: glaucoma look-alikes","Pasol J.","Curr Opin Ophthalmol. 2011 Mar;22(2):124-32. doi: 10.1097/ICU.0b013e328343c1a3.","Pasol J","Curr Opin Ophthalmol","2011","2011/02/11","","","10.1097/ICU.0b013e328343c1a3"
"21253485","Alzheimer's disease and glaucoma: imaging the biomarkers of neurodegenerative disease","Valenti DA.","Int J Alzheimers Dis. 2011 Jan 5;2010:793931. doi: 10.4061/2010/793931.","Valenti DA","Int J Alzheimers Dis","2011","2011/01/22","PMC3022203","","10.4061/2010/793931"
"21179607","Optical coherence tomography as a potential readout in clinical trials","Greenberg BM, Frohman E.","Ther Adv Neurol Disord. 2010 May;3(3):153-60. doi: 10.1177/1756285610368890.","Greenberg BM","Ther Adv Neurol Disord","2010","2010/12/24","PMC3002650","","10.1177/1756285610368890"
"21179069","Microvascular oxygen tension and flow measurements in rodent cerebral cortex during baseline conditions and functional activation","Yaseen MA, Srinivasan VJ, Sakadžić S, Radhakrishnan H, Gorczynska I, Wu W, Fujimoto JG, Boas DA.","J Cereb Blood Flow Metab. 2011 Apr;31(4):1051-63. doi: 10.1038/jcbfm.2010.227. Epub 2010 Dec 22.","Yaseen MA","J Cereb Blood Flow Metab","2011","2010/12/24","PMC3070982","","10.1038/jcbfm.2010.227"
"20609426","Retinal nerve fiber layer structure abnormalities in early Alzheimer's disease: evidence in optical coherence tomography","Lu Y, Li Z, Zhang X, Ming B, Jia J, Wang R, Ma D.","Neurosci Lett. 2010 Aug 9;480(1):69-72. doi: 10.1016/j.neulet.2010.06.006. Epub 2010 Jun 8.","Lu Y","Neurosci Lett","2010","2010/07/09","","","10.1016/j.neulet.2010.06.006"
"20009925","Optical coherence tomography of the retina: applications in neurology","Jindahra P, Hedges TR, Mendoza-Santiesteban CE, Plant GT.","Curr Opin Neurol. 2010 Feb;23(1):16-23. doi: 10.1097/WCO.0b013e328334e99b.","Jindahra P","Curr Opin Neurol","2010","2009/12/17","","","10.1097/WCO.0b013e328334e99b"
"17785676","Neuroimaging of retinal nerve fiber layer in AD using optical coherence tomography","Valenti DA.","Neurology. 2007 Sep 4;69(10):1060. doi: 10.1212/01.wnl.0000280584.64363.83.","Valenti DA","Neurology","2007","2007/09/06","","","10.1212/01.wnl.0000280584.64363.83"
