PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"24092996","Population-based study of central post-stroke pain in Rimini district, Italy","Raffaeli W, Minella CE, Magnani F, Sarti D.","J Pain Res. 2013 Sep 17;6:705-11. doi: 10.2147/JPR.S46553. eCollection 2013.","Raffaeli W","J Pain Res","2013","2013/10/05","PMC3787933","","10.2147/JPR.S46553"
"23900279","Efficacy of methylprednisolone versus other pharmacologic interventions for the treatment of central post-stroke pain: a retrospective analysis","Pellicane AJ, Millis SR.","J Pain Res. 2013 Jul 18;6:557-63. doi: 10.2147/JPR.S46530. Print 2013.","Pellicane AJ","J Pain Res","2013","2013/08/01","PMC3720594","","10.2147/JPR.S46530"
"30500366","Alleviation of Mechanical Allodynia by 14,15-Epoxyeicosatrienoic Acid in a Central Poststroke Pain Model: Possible Role of Allopregnanolone and δ-Subunit-Containing Gamma-Aminobutyric Acid A Receptors","Chen X, Li Z, Zhang B, Hu R, Li J, Feng M, Yao W, Zhang C, Wan L, Zhang Y.","J Pain. 2019 May;20(5):577-591. doi: 10.1016/j.jpain.2018.11.006. Epub 2018 Nov 27.","Chen X","J Pain","2019","2018/12/01","","","10.1016/j.jpain.2018.11.006"
"26552501","The Efficacy of Movement Representation Techniques for Treatment of Limb Pain--A Systematic Review and Meta-Analysis","Thieme H, Morkisch N, Rietz C, Dohle C, Borgetto B.","J Pain. 2016 Feb;17(2):167-80. doi: 10.1016/j.jpain.2015.10.015. Epub 2015 Nov 6.","Thieme H","J Pain","2016","2015/11/11","","","10.1016/j.jpain.2015.10.015"
"25267523","Repetitive transcranial magnetic stimulation of the left premotor/dorsolateral prefrontal cortex does not have analgesic effect on central poststroke pain","de Oliveira RA, de Andrade DC, Mendonça M, Barros R, Luvisoto T, Myczkowski ML, Marcolin MA, Teixeira MJ.","J Pain. 2014 Dec;15(12):1271-81. doi: 10.1016/j.jpain.2014.09.009. Epub 2014 Sep 28.","de Oliveira RA","J Pain","2014","2014/10/01","","","10.1016/j.jpain.2014.09.009"
"21167792","Somatosensory symptoms and signs and conditioned pain modulation in chronic post-stroke shoulder pain","Roosink M, Renzenbrink GJ, Buitenweg JR, van Dongen RT, Geurts AC, Ijzerman MJ.","J Pain. 2011 Apr;12(4):476-85. doi: 10.1016/j.jpain.2010.10.009. Epub 2010 Dec 17.","Roosink M","J Pain","2011","2010/12/21","","","10.1016/j.jpain.2010.10.009"
"19464959","rTMS for suppressing neuropathic pain: a meta-analysis","Leung A, Donohue M, Xu R, Lee R, Lefaucheur JP, Khedr EM, Saitoh Y, André-Obadia N, Rollnik J, Wallace M, Chen R.","J Pain. 2009 Dec;10(12):1205-16. doi: 10.1016/j.jpain.2009.03.010. Epub 2009 May 23.","Leung A","J Pain","2009","2009/05/26","","","10.1016/j.jpain.2009.03.010"
"18848810","A study of clinical, magnetic resonance imaging, and somatosensory-evoked potential in central post-stroke pain","Misra UK, Kalita J, Kumar B.","J Pain. 2008 Dec;9(12):1116-22. doi: 10.1016/j.jpain.2008.06.013. Epub 2008 Oct 10.","Misra UK","J Pain","2008","2008/10/14","","","10.1016/j.jpain.2008.06.013"
"16275597","Allodynia in relation to lesion site in central post-stroke pain","Bowsher D.","J Pain. 2005 Nov;6(11):736-40. doi: 10.1016/j.jpain.2005.06.009.","Bowsher D","J Pain","2005","2005/11/09","","","10.1016/j.jpain.2005.06.009"
"15772915","Functional magnetic resonance imaging and diffusion tensor imaging in a case of central poststroke pain","Seghier ML, Lazeyras F, Vuilleumier P, Schnider A, Carota A.","J Pain. 2005 Mar;6(3):208-12. doi: 10.1016/j.jpain.2004.11.004.","Seghier ML","J Pain","2005","2005/03/18","","","10.1016/j.jpain.2004.11.004"
"15106132","Successful use of zonisamide for central poststroke pain","Takahashi Y, Hashimoto K, Tsuji S.","J Pain. 2004 Apr;5(3):192-4. doi: 10.1016/j.jpain.2004.01.002.","Takahashi Y","J Pain","2004","2004/04/24","","","10.1016/j.jpain.2004.01.002"
"14622804","Stroke and central poststroke pain in an elderly population","Bowsher D.","J Pain. 2001 Oct;2(5):258-61. doi: 10.1054/jpai.2001.24549.","Bowsher D","J Pain","2001","2003/11/19","","","10.1054/jpai.2001.24549"
"19492541","Anti-allodynic effect of intracerebroventricularly administered antioxidant and free radical scavenger in a mouse model of orofacial pain","Tang N, Ong WY, Yeo JF, Farooqui AA.","J Orofac Pain. 2009 Spring;23(2):167-73.","Tang N","J Orofac Pain","2009","2009/06/05","","",""
"32707552","Gamma Knife central lateral thalamotomy for the treatment of neuropathic pain","Franzini A, Attuati L, Zaed I, Moosa S, Stravato A, Navarria P, Picozzi P.","J Neurosurg. 2020 Jul 24:1-9. doi: 10.3171/2020.4.JNS20558. Online ahead of print.","Franzini A","J Neurosurg","2020","2020/07/25","","","10.3171/2020.4.JNS20558"
"31419792","Deep brain stimulation of the posterior limb of the internal capsule in the treatment of central poststroke neuropathic pain of the lower limb: case series with long-term follow-up and literature review","Franzini A, Messina G, Levi V, D'Ammando A, Cordella R, Moosa S, Prada F, Franzini A.","J Neurosurg. 2019 Aug 16:1-9. doi: 10.3171/2019.5.JNS19227. Online ahead of print.","Franzini A","J Neurosurg","2019","2019/08/17","","","10.3171/2019.5.JNS19227"
"28156250","Efficacy of deep rTMS for neuropathic pain in the lower limb: a randomized, double-blind crossover trial of an H-coil and figure-8 coil","Shimizu T, Hosomi K, Maruo T, Goto Y, Yokoe M, Kageyama Y, Shimokawa T, Yoshimine T, Saitoh Y.","J Neurosurg. 2017 Nov;127(5):1172-1180. doi: 10.3171/2016.9.JNS16815. Epub 2017 Feb 3.","Shimizu T","J Neurosurg","2017","2017/02/04","","","10.3171/2016.9.JNS16815"
"20597601","Bifocal cortical electrical stimulation for pain by interdural implantation of the electrodes","Sakas DE, Flaskas TN, Panourias IG, Georgakoulias N.","J Neurosurg. 2011 Jan;114(1):180-5. doi: 10.3171/2010.6.JNS09809. Epub 2010 Jul 2.","Sakas DE","J Neurosurg","2011","2010/07/06","","","10.3171/2010.6.JNS09809"
"11059671","Reversal of thalamic hand syndrome by long-term motor cortex stimulation","Franzini A, Ferroli P, Servello D, Broggi G.","J Neurosurg. 2000 Nov;93(5):873-5. doi: 10.3171/jns.2000.93.5.0873.","Franzini A","J Neurosurg","2000","2000/11/04","","","10.3171/jns.2000.93.5.0873"
"10389890","Painful supernumerary phantom arm following motor cortex stimulation for central poststroke pain. Case report","Canavero S, Bonicalzi V, Castellano G, Perozzo P, Massa-Micon B.","J Neurosurg. 1999 Jul;91(1):121-3. doi: 10.3171/jns.1999.91.1.0121.","Canavero S","J Neurosurg","1999","1999/07/02","","","10.3171/jns.1999.91.1.0121"
"8690959","Understanding central post-stroke pain","Segatore M.","J Neurosci Nurs. 1996 Feb;28(1):28-35. doi: 10.1097/01376517-199602000-00006.","Segatore M","J Neurosci Nurs","1996","1996/02/01","","","10.1097/01376517-199602000-00006"
"31023834","Spontaneous Cingulate High-Current Spikes Signal Normal and Pathological Pain States","Shih HC, Yang JW, Lee CM, Shyu BC.","J Neurosci. 2019 Jun 26;39(26):5128-5142. doi: 10.1523/JNEUROSCI.2590-18.2019. Epub 2019 Apr 25.","Shih HC","J Neurosci","2019","2019/04/27","PMC6595960","","10.1523/JNEUROSCI.2590-18.2019"
"28747388","Neuronal P2X7 Receptors Revisited: Do They Really Exist?","Illes P, Khan TM, Rubini P.","J Neurosci. 2017 Jul 26;37(30):7049-7062. doi: 10.1523/JNEUROSCI.3103-16.2017.","Illes P","J Neurosci","2017","2017/07/28","PMC6705732","","10.1523/JNEUROSCI.3103-16.2017"
"17475808","Lesions limited to the human thalamic principal somatosensory nucleus (ventral caudal) are associated with loss of cold sensations and central pain","Kim JH, Greenspan JD, Coghill RC, Ohara S, Lenz FA.","J Neurosci. 2007 May 2;27(18):4995-5004. doi: 10.1523/JNEUROSCI.0716-07.2007.","Kim JH","J Neurosci","2007","2007/05/04","PMC6672095","","10.1523/JNEUROSCI.0716-07.2007"
"27358316","Pain anticipatory phenomena in patients with central poststroke pain: a magnetoencephalography study","Gopalakrishnan R, Burgess RC, Lempka SF, Gale JT, Floden DP, Machado AG.","J Neurophysiol. 2016 Sep 1;116(3):1387-95. doi: 10.1152/jn.00215.2016. Epub 2016 Jun 29.","Gopalakrishnan R","J Neurophysiol","2016","2016/07/01","PMC5040387","","10.1152/jn.00215.2016"
"8867115","Thalamic stimulation-evoked sensations in chronic pain patients and in nonpain (movement disorder) patients","Davis KD, Kiss ZH, Tasker RR, Dostrovsky JO.","J Neurophysiol. 1996 Mar;75(3):1026-37. doi: 10.1152/jn.1996.75.3.1026.","Davis KD","J Neurophysiol","1996","1996/03/01","","","10.1152/jn.1996.75.3.1026"
"30103954","Frequency and features of the central poststroke pain","Vukojevic Z, Dominovic Kovacevic A, Peric S, Grgic S, Bjelica B, Basta I, Lavrnic D.","J Neurol Sci. 2018 Aug 15;391:100-103. doi: 10.1016/j.jns.2018.06.004. Epub 2018 Jun 12.","Vukojevic Z","J Neurol Sci","2018","2018/08/15","","","10.1016/j.jns.2018.06.004"
"26349403","Pain reduction associated with improved functional interhemispheric balance following transcranial direct current stimulation for post-stroke central pain: A case study","Morishita T, Hyakutake K, Saita K, Takahara M, Shiota E, Inoue T.","J Neurol Sci. 2015 Nov 15;358(1-2):484-5. doi: 10.1016/j.jns.2015.08.1551. Epub 2015 Sep 2.","Morishita T","J Neurol Sci","2015","2015/09/10","","","10.1016/j.jns.2015.08.1551"
"24210074","Thalamic cramplike pain","Sposato LA, Sharma HA, Khan AR, Bartha R, Hachinski V.","J Neurol Sci. 2014 Jan 15;336(1-2):269-72. doi: 10.1016/j.jns.2013.10.026. Epub 2013 Oct 27.","Sposato LA","J Neurol Sci","2014","2013/11/12","","","10.1016/j.jns.2013.10.026"
"19419737","Central post-stroke pain: current evidence","Kumar G, Soni CR.","J Neurol Sci. 2009 Sep 15;284(1-2):10-7. doi: 10.1016/j.jns.2009.04.030. Epub 2009 May 6.","Kumar G","J Neurol Sci","2009","2009/05/08","","","10.1016/j.jns.2009.04.030"
"29326296","Intrathecal baclofen therapy versus conventional medical management for severe poststroke spasticity: results from a multicentre, randomised, controlled, open-label trial (SISTERS)","Creamer M, Cloud G, Kossmehl P, Yochelson M, Francisco GE, Ward AB, Wissel J, Zampolini M, Abouihia A, Berthuy N, Calabrese A, Loven M, Saltuari L.","J Neurol Neurosurg Psychiatry. 2018 Jun;89(6):642-650. doi: 10.1136/jnnp-2017-317021. Epub 2018 Jan 11.","Creamer M","J Neurol Neurosurg Psychiatry","2018","2018/01/13","PMC6031277","","10.1136/jnnp-2017-317021"
"27919055","Associations with health-related quality of life after intracerebral haemorrhage: pooled analysis of INTERACT studies","Delcourt C, Zheng D, Chen X, Hackett M, Arima H, Hata J, Heeley E, Al-Shahi Salman R, Woodward M, Huang Y, Robinson T, Lavados PM, Lindley RI, Stapf C, Davies L, Chalmers J, Anderson CS, Sato S; INTERACT Investigators.","J Neurol Neurosurg Psychiatry. 2017 Jan;88(1):70-75. doi: 10.1136/jnnp-2016-314414. Epub 2016 Oct 21.","Delcourt C","J Neurol Neurosurg Psychiatry","2017","2016/12/06","","","10.1136/jnnp-2016-314414"
"22696587","Thalamic sensory strokes with and without pain: differences in lesion patterns in the ventral posterior thalamus","Krause T, Brunecker P, Pittl S, Taskin B, Laubisch D, Winter B, Lentza ME, Malzahn U, Villringer K, Villringer A, Jungehulsing GJ.","J Neurol Neurosurg Psychiatry. 2012 Aug;83(8):776-84. doi: 10.1136/jnnp-2011-301936. Epub 2012 Jun 13.","Krause T","J Neurol Neurosurg Psychiatry","2012","2012/06/15","","","10.1136/jnnp-2011-301936"
"18550629","Behavioural evidence for vestibular stimulation as a treatment for central post-stroke pain","McGeoch PD, Williams LE, Lee RR, Ramachandran VS.","J Neurol Neurosurg Psychiatry. 2008 Nov;79(11):1298-301. doi: 10.1136/jnnp.2008.146738. Epub 2008 Jun 11.","McGeoch PD","J Neurol Neurosurg Psychiatry","2008","2008/06/14","","","10.1136/jnnp.2008.146738"
"15897507","Longlasting antalgic effects of daily sessions of repetitive transcranial magnetic stimulation in central and peripheral neuropathic pain","Khedr EM, Kotb H, Kamel NF, Ahmed MA, Sadek R, Rothwell JC.","J Neurol Neurosurg Psychiatry. 2005 Jun;76(6):833-8. doi: 10.1136/jnnp.2004.055806.","Khedr EM","J Neurol Neurosurg Psychiatry","2005","2005/05/18","PMC1739662","","10.1136/jnnp.2004.055806"
"8971098","From thalamic syndrome to central poststroke pain","Schott GD.","J Neurol Neurosurg Psychiatry. 1996 Dec;61(6):560-4. doi: 10.1136/jnnp.61.6.560.","Schott GD","J Neurol Neurosurg Psychiatry","1996","1996/12/01","PMC486645","","10.1136/jnnp.61.6.560"
"7931391","Experience in the diagnosis of headaches that start in elderly people","Pascual J, Berciano J.","J Neurol Neurosurg Psychiatry. 1994 Oct;57(10):1255-7. doi: 10.1136/jnnp.57.10.1255.","Pascual J","J Neurol Neurosurg Psychiatry","1994","1994/10/01","PMC485498","","10.1136/jnnp.57.10.1255"
"29687213","Letter to the editor: insular stroke presenting with acute onset of pain","Bayat M, Bayat A.","J Neurol. 2018 Jun;265(6):1472-1473. doi: 10.1007/s00415-018-8867-y. Epub 2018 Apr 23.","Bayat M","J Neurol","2018","2018/04/25","","","10.1007/s00415-018-8867-y"
"28984397","Intra-arterial Modulation of the Trigeminal Nerve Ganglion in Patients with Refractory Trigeminal Neuralgia","Qureshi AI, Saleem MA, Jadhav V, Wallery SS, Raja F.","J Neuroimaging. 2018 Jan;28(1):79-85. doi: 10.1111/jon.12476. Epub 2017 Oct 6.","Qureshi AI","J Neuroimaging","2018","2017/10/07","","","10.1111/jon.12476"
"33129331","Virtual reality and non-invasive brain stimulation for rehabilitation applications: a systematic review","Cassani R, Novak GS, Falk TH, Oliveira AA.","J Neuroeng Rehabil. 2020 Oct 31;17(1):147. doi: 10.1186/s12984-020-00780-5.","Cassani R","J Neuroeng Rehabil","2020","2020/11/01","PMC7603766","","10.1186/s12984-020-00780-5"
"31186029","Long-term outcomes of semi-implantable functional electrical stimulation for central drop foot","Buentjen L, Kupsch A, Galazky I, Frantsev R, Heinze HJ, Voges J, Hausmann J, Sweeney-Reed CM.","J Neuroeng Rehabil. 2019 Jun 11;16(1):72. doi: 10.1186/s12984-019-0542-8.","Buentjen L","J Neuroeng Rehabil","2019","2019/06/13","PMC6560889","","10.1186/s12984-019-0542-8"
"29569571","A foldable electrode array for 3D recording of deep-seated abnormal brain cavities","Kil D, De Vloo P, Fierens G, Ceyssens F, Hunyadi B, Bertrand A, Nuttin B, Puers R.","J Neural Eng. 2018 Jun;15(3):036029. doi: 10.1088/1741-2552/aab915. Epub 2018 Mar 23.","Kil D","J Neural Eng","2018","2018/03/24","","","10.1088/1741-2552/aab915"
"27902409","Prevention of herpes zoster and its complications: from the clinic to the real-life experience with the vaccine","Gabutti G, Valente N, Kuhdari P, Lupi S, Stefanati A.","J Med Microbiol. 2016 Dec;65(12):1363-1369. doi: 10.1099/jmm.0.000386. Epub 2016 Nov 4.","Gabutti G","J Med Microbiol","2016","2016/12/01","","","10.1099/jmm.0.000386"
"23095785","Pure sensory syndromes and post-stroke pain secondary to bilateral thalamic lacunar infarcts: a case report","Alstadhaug KB, Prytz JF.","J Med Case Rep. 2012 Oct 24;6:359. doi: 10.1186/1752-1947-6-359.","Alstadhaug KB","J Med Case Rep","2012","2012/10/26","PMC3514397","","10.1186/1752-1947-6-359"
"12452222","Anesthetic pain management in Siriraj Hospital: a retrospective review","Chaudakshetrin P, Ketuman P.","J Med Assoc Thai. 2002 Sep;85 Suppl 3:S858-65.","Chaudakshetrin P","J Med Assoc Thai","2002","2002/11/28","","",""
"24781725","Influence of levosimendan on organ dysfunction in patients with severely reduced left ventricular function undergoing cardiac surgery","Erb J, Beutlhauser T, Feldheiser A, Schuster B, Treskatsch S, Grubitzsch H, Spies C.","J Int Med Res. 2014 Jun;42(3):750-64. doi: 10.1177/0300060513516293. Epub 2014 Apr 29.","Erb J","J Int Med Res","2014","2014/05/01","","","10.1177/0300060513516293"
"22258916","Symptomatic and palliative care for stroke survivors","Creutzfeldt CJ, Holloway RG, Walker M.","J Gen Intern Med. 2012 Jul;27(7):853-60. doi: 10.1007/s11606-011-1966-4. Epub 2012 Jan 19.","Creutzfeldt CJ","J Gen Intern Med","2012","2012/01/20","PMC3378740","","10.1007/s11606-011-1966-4"
"11495525","Post-apopletic trigeminal trophic syndrome","Ferrara G, Argenziano G, Cicarelli G, Cusano F, Delfino M.","J Eur Acad Dermatol Venereol. 2001 Mar;15(2):153-5. doi: 10.1046/j.1468-3083.2001.00146.x.","Ferrara G","J Eur Acad Dermatol Venereol","2001","2001/08/10","","","10.1046/j.1468-3083.2001.00146.x"
"24596647","Touch me not","Karmacharya P, Shah K, Pathak R, Ghimire S, Alweis R.","J Community Hosp Intern Med Perspect. 2014 Feb 17;4(1). doi: 10.3402/jchimp.v4.23148. eCollection 2014.","Karmacharya P","J Community Hosp Intern Med Perspect","2014","2014/03/06","PMC3937561","","10.3402/jchimp.v4.23148"
"29396066","Successful deep brain stimulation for central post-stroke pain and dystonia in a single operation","Holland MT, Zanaty M, Li L, Thomsen T, Beeghly JH, Greenlee JDW, Reddy CG.","J Clin Neurosci. 2018 Apr;50:190-193. doi: 10.1016/j.jocn.2018.01.036. Epub 2018 Feb 1.","Holland MT","J Clin Neurosci","2018","2018/02/04","","","10.1016/j.jocn.2018.01.036"
"25769248","Endoport-assisted microsurgical resection of cerebral cavernous malformations","Ding D, Starke RM, Crowley RW, Liu KC.","J Clin Neurosci. 2015 Jun;22(6):1025-9. doi: 10.1016/j.jocn.2015.01.004. Epub 2015 Mar 10.","Ding D","J Clin Neurosci","2015","2015/03/15","","","10.1016/j.jocn.2015.01.004"
"12383415","Peri-ventricular grey stimulation versus motor cortex stimulation for post stroke neuropathic pain","Nandi D, Smith H, Owen S, Joint C, Stein J, Aziz T.","J Clin Neurosci. 2002 Sep;9(5):557-61. doi: 10.1054/jocn.2001.1042.","Nandi D","J Clin Neurosci","2002","2002/10/18","","","10.1054/jocn.2001.1042"
"20396483","Factors that Affect the Quality of Life at 3 Years Post-Stroke","Choi-Kwon S, Choi JM, Kwon SU, Kang DW, Kim JS.","J Clin Neurol. 2006 Mar;2(1):34-41. doi: 10.3988/jcn.2006.2.1.34. Epub 2006 Mar 20.","Choi-Kwon S","J Clin Neurol","2006","2010/04/17","PMC2854941","","10.3988/jcn.2006.2.1.34"
"31344928","Association between Physiological and Subjective Aspects of Pain and Disability in Post-Stroke Patients with Shoulder Pain: A Cross-Sectional Study","Martín-Martín L, Membrilla-Mesa MD, Lozano-Lozano M, Galiano-Castillo N, Fernández-Lao C, Arroyo-Morales M.","J Clin Med. 2019 Jul 24;8(8):1093. doi: 10.3390/jcm8081093.","Martín-Martín L","J Clin Med","2019","2019/07/27","PMC6722959","","10.3390/jcm8081093"
"31013629","Does Herpes Zoster Increase the Risk of Stroke and Myocardial Infarction? A Comprehensive Review","Wu PH, Chuang YS, Lin YT.","J Clin Med. 2019 Apr 22;8(4):547. doi: 10.3390/jcm8040547.","Wu PH","J Clin Med","2019","2019/04/25","PMC6518274","","10.3390/jcm8040547"
"27555163","Pulsed radiofrequency applied to the dorsal root ganglia for treatment of post-stroke complex regional pain syndrome: A case series","Albayrak I, Apiliogullari S, Onal O, Gungor C, Saltali A, Levendoglu F.","J Clin Anesth. 2016 Sep;33:192-7. doi: 10.1016/j.jclinane.2016.03.059. Epub 2016 May 1.","Albayrak I","J Clin Anesth","2016","2016/08/25","","","10.1016/j.jclinane.2016.03.059"
"25899295","Late-onset thermal hypersensitivity after focal ischemic thalamic infarcts as a model for central post-stroke pain in rats","Blasi F, Herisson F, Wang S, Mao J, Ayata C.","J Cereb Blood Flow Metab. 2015 Jul;35(7):1100-3. doi: 10.1038/jcbfm.2015.73. Epub 2015 Apr 22.","Blasi F","J Cereb Blood Flow Metab","2015","2015/04/23","PMC4640279","","10.1038/jcbfm.2015.73"
"29488025","Positive end-expiratory pressure-induced increase in external jugular venous pressure does not predict fluid responsiveness in laparoscopic prostatectomy","Hur M, Yoo S, Choi JY, Park SK, Jung DE, Kim WH, Kim JT, Bahk JH.","J Anesth. 2018 Jun;32(3):316-325. doi: 10.1007/s00540-018-2475-y. Epub 2018 Feb 27.","Hur M","J Anesth","2018","2018/03/01","","","10.1007/s00540-018-2475-y"
"27464791","Nocturnal Hypoxemia Due to Obstructive Sleep Apnea Is an Independent Predictor of Poor Prognosis After Myocardial Infarction","Xie J, Sert Kuniyoshi FH, Covassin N, Singh P, Gami AS, Wang S, Chahal CA, Wei Y, Somers VK.","J Am Heart Assoc. 2016 Jul 27;5(8):e003162. doi: 10.1161/JAHA.115.003162.","Xie J","J Am Heart Assoc","2016","2016/07/29","PMC5015271","","10.1161/JAHA.115.003162"
"22788732","Prevalence, causes, and treatment of neuropathic pain in Dutch nursing home residents: a retrospective chart review","van Kollenburg EG, Lavrijsen JC, Verhagen SC, Zuidema SU, Schalkwijk A, Vissers KC.","J Am Geriatr Soc. 2012 Aug;60(8):1418-25. doi: 10.1111/j.1532-5415.2012.04078.x. Epub 2012 Jul 12.","van Kollenburg EG","J Am Geriatr Soc","2012","2012/07/14","","","10.1111/j.1532-5415.2012.04078.x"
"9100731","Therapeutic stroke: resolution of central post-stroke pain after a second stroke","Collins R, O'Hanlon E, O'Neill D.","J Am Geriatr Soc. 1997 Apr;45(4):532. doi: 10.1111/j.1532-5415.1997.tb05188.x.","Collins R","J Am Geriatr Soc","1997","1997/04/01","","","10.1111/j.1532-5415.1997.tb05188.x"
"21574822","A case of thalamic pain successfully treated with Kampo medicine","Ueda K, Namiki T, Kasahara Y, Chino A, Okamoto H, Ogawa K, Terasawa K.","J Altern Complement Med. 2011 Jun;17(6):567-70. doi: 10.1089/acm.2010.0390. Epub 2011 May 16.","Ueda K","J Altern Complement Med","2011","2011/05/18","","","10.1089/acm.2010.0390"
"20180697","Apipuncture treatment for central post-stroke pain","Yun SP, Sun BC.","J Altern Complement Med. 2010 Feb;16(2):223-4. doi: 10.1089/acm.2009.7094-o.","Yun SP","J Altern Complement Med","2010","2010/02/26","","","10.1089/acm.2009.7094-o"
"26185510","The Efficacy of Gabapentin in Patients with Central Post-stroke Pain","Hesami O, Gharagozli K, Beladimoghadam N, Assarzadegan F, Mansouri B, Sistanizad M.","Iran J Pharm Res. 2015 Winter;14(Suppl):95-101.","Hesami O","Iran J Pharm Res","2015","2015/07/18","PMC4499431","",""
"32640881","Poststroke shoulder pain in subacute patients and its correlation with upper limb recovery after robotic or conventional treatment: A secondary analysis of a multicenter randomized controlled trial","Aprile I, Germanotta M, Cruciani A, Pecchioli C, Loreti S, Papadopoulou D, Montesano A, Galeri S, Diverio M, Falsini C, Speranza G, Langone E, Carrozza MC, Cecchi F.","Int J Stroke. 2020 Jul 8:1747493020937192. doi: 10.1177/1747493020937192. Online ahead of print.","Aprile I","Int J Stroke","2020","2020/07/10","","","10.1177/1747493020937192"
"28494691","Central poststroke pain: A systematic review","Singer J, Conigliaro A, Spina E, Law SW, Levine SR.","Int J Stroke. 2017 Jun;12(4):343-355. doi: 10.1177/1747493017701149. Epub 2017 Mar 23.","Singer J","Int J Stroke","2017","2017/05/13","","","10.1177/1747493017701149"
"32576077","Combination of pregabalin and transcutaneous electrical nerve stimulation for neuropathic pain in a stroke patient after contralateral C7 nerve transfer: a case report","Xia P, Yang T, Wang X, Li X.","Int J Neurosci. 2020 Jun 26:1-6. doi: 10.1080/00207454.2020.1786687. Online ahead of print.","Xia P","Int J Neurosci","2020","2020/06/25","","","10.1080/00207454.2020.1786687"
"12587520","Reduction of central poststroke pain with the selective serotonin reuptake inhibitor fluvoxamine","Shimodozono M, Kawahira K, Kamishita T, Ogata A, Tohgo S, Tanaka N.","Int J Neurosci. 2002 Oct;112(10):1173-81. doi: 10.1080/00207450290026139.","Shimodozono M","Int J Neurosci","2002","2003/02/18","","","10.1080/00207450290026139"
"32710772","Evidence-based guidelines and secondary meta-analysis for the use of transcranial direct current stimulation (tDCS) in neurological and psychiatric disorders","Fregni F, El-Hagrassy MM, Pacheco-Barrios K, Carvalho S, Leite J, Simis M, Brunelin J, Nakamura-Palacios EM, Marangolo P, Venkatasubramanian G, San-Juan D, Caumo W, Bikson M, Brunoni AR; Neuromodulation Center Working Group.","Int J Neuropsychopharmacol. 2020 Jul 26:pyaa051. doi: 10.1093/ijnp/pyaa051. Online ahead of print.","Fregni F","Int J Neuropsychopharmacol","2020","2020/07/26","","","10.1093/ijnp/pyaa051"
"30658442","Modulation of the Endocannabinoid System Following Central Nervous System Injury","Zhou J, Noori H, Burkovskiy I, Lafreniere JD, Kelly MEM, Lehmann C.","Int J Mol Sci. 2019 Jan 17;20(2):388. doi: 10.3390/ijms20020388.","Zhou J","Int J Mol Sci","2019","2019/01/20","PMC6359397","","10.3390/ijms20020388"
"26690125","Innate Immunity and Inflammation Post-Stroke: An α7-Nicotinic Agonist Perspective","Neumann S, Shields NJ, Balle T, Chebib M, Clarkson AN.","Int J Mol Sci. 2015 Dec 4;16(12):29029-46. doi: 10.3390/ijms161226141.","Neumann S","Int J Mol Sci","2015","2015/12/23","PMC4691088","","10.3390/ijms161226141"
"24698515","Systematic review and meta-analysis of pharmacological therapies for pain associated with postherpetic neuralgia and less common neuropathic conditions","Snedecor SJ, Sudharshan L, Cappelleri JC, Sadosky A, Desai P, Jalundhwala Y, Botteman M.","Int J Clin Pract. 2014 Jul;68(7):900-18. doi: 10.1111/ijcp.12411. Epub 2014 Apr 2.","Snedecor SJ","Int J Clin Pract","2014","2014/04/05","","","10.1111/ijcp.12411"
"31446520","Role of JNK Signaling Pathway in Dexmedetomidine Post-Conditioning-Induced Reduction of the Inflammatory Response and Autophagy Effect of Focal Cerebral Ischemia Reperfusion Injury in Rats","Zhu Y, Li S, Liu J, Wen Q, Yu J, Yu L, Xie K.","Inflammation. 2019 Dec;42(6):2181-2191. doi: 10.1007/s10753-019-01082-2.","Zhu Y","Inflammation","2019","2019/08/26","","","10.1007/s10753-019-01082-2"
"30820108","A Qualitative Study on Palliative Needs of Stroke Patients in an Indian Tertiary Care Setting - Doctors' Perspective","Lloyd J, Pinto AM, Nair S, Tarey S.","Indian J Palliat Care. 2019 Jan-Mar;25(1):84-91. doi: 10.4103/IJPC.IJPC_161_18.","Lloyd J","Indian J Palliat Care","2019","2019/03/02","PMC6388609","","10.4103/IJPC.IJPC_161_18"
"30101072","Lactobacillus garvieae endocarditis presenting with leg cramps","Lim SM, Wong B, Cross GB, Merchant R.","IDCases. 2018 Jul 11;13:e00427. doi: 10.1016/j.idcr.2018.e00427. eCollection 2018.","Lim SM","IDCases","2018","2018/08/14","PMC6073080","","10.1016/j.idcr.2018.e00427"
"27925894","Prevention of Herpes Zoster and its complications: From clinical evidence to real life experience","Gabutti G, Bonanni P, Conversano M, Fanelli G, Franco E, Greco D, Icardi G, Lazzari M, Rossi A, Scotti S, Volpi A.","Hum Vaccin Immunother. 2017 Feb;13(2):391-398. doi: 10.1080/21645515.2017.1264831. Epub 2016 Dec 7.","Gabutti G","Hum Vaccin Immunother","2017","2016/12/08","PMC5328234","","10.1080/21645515.2017.1264831"
"17939894","Severe complications of herpes zoster","Volpi A.","Herpes. 2007 Sep;14 Suppl 2:35-9.","Volpi A","Herpes","2007","2007/11/29","","",""
